|Nom|Format|Description|Prix/QTE|Prix
3977|Chewing gum parfum menthe extra forte|Les 3 boîtes, 60g|[Origine : FRANCE, Découvrez Hollywood 2 fresh menthe Extra-forte, et voyagez au coeur de la fraîcheur., Une consommation excessive peut avoir des effets laxatifs., Édulcorants (maltitol, sorbitol, sirop de maltitol, aspartame, acésulfame k), gomme base, arômes, humectant (E422), gélatine, colorant (E171), émulsifiant (lécithine de soja), agent d'enrobage (E903), épaississant (E466). Peut contenir des traces desésame et des traces de fruits à coque. Contient une source de phénylalanine. Sans sucre avec édulcorants., Valeur énergétique en Joules :  700Kj, Valeur énergétique en Kcal : 165Kcal, Glucides : 66,8g, Lipides : 0,1g, Protides :1,5g]|"
56,50€ / Kg"|"
3,39 €"
3978|Chewing gum parfum menthe verte|Le lot de 5 paquets de 28g|[Origine : FRANCE, Sucre, gomme de base, sirop de glucose, arômes, humectant (E422), gélatine, émulsifiant (lécithine de tournesol), agent d'enrobage (E903), exhausteur de goût (aspartame), colorant (E141), antioxygène (E321). Peut contenir : soja. Contient une sourcede phénylalanine., Valeur énergétique en Joules :  1310kj, Valeur énergétique en Kcal : 310kcal, Glucides : 76,3g, Lipides : 0,2g, Protides :0,6g, A conserver dans un endroit frais et sec.]|"
26,43€ / Kg"|"
3,70 €"
3979|Chewing-gum sans sucre avec édulcorant, parfum menthe verte|Le paquet de 84g|[Edulcorant (sorbitol, isomalt, maltitol, sirop de maltitol, aspartame, sucralose, acésulfame k), gomme base, agent de charge (E170), arômes, épaississant (E414), humectant (E422), colorants (E171, E161b, E141, E133), émulsifiant (lécithine de tournesol), agent d'enrobage (E903), antioxydant (E321). Une consommation excessive peut avoir des effets laxatifs. Contient une source de phénylalanine.]|"
40,36€ / Kg"|"
3,39 €"
3980|Chewing gum sans sucres, Fraise onctueuse|Les 2 étuis, 54g|[Origine : FRANCE, Découvrez une expérience de plaisir unique et subtile., Une consommation excessive peut avoir des effets laxatifs., Edulcorants (sorbitol, xylitol, maltitol, sirop de maltitol, aspartame, sucralose, acésulfame k), gomme base, humectant (glycérol), arômes, acidifiants (acide citrique, acide malique), émulsifiants (lécithine de tournesol, E472a), huile végétale, colorant (anthocyanes), antioxygène E321. Contient une source de phénylalanine., Valeur énergétique en Joules :  700kj, Valeur énergétique en Kcal : 170kcal, Glucides : 64,9g, Lipides : 0,6g, Protides :0,5g, A conserver dans un endroit frais et sec.]|"
64,26€ / Kg"|"
3,47 €"
3981|Chewing gum sans sucres, Menthe forte, Power fresh|Les 5 étuis, 72,5g|[Origine : FRANCE, Envie de fraîcheur ? Laissez-vous tenter par Hollywood Powerfresh aux cristaux de menthe., Une consommation excessive peut avoir des effets laxatifs., Edulcorants (sorbitol, maltitol, sirop de maltitol, xylitol, aspartame, acésulfame k), gomme base, arômes, épaississant (gomme arabique), colorants (E171, E133), agent d'enrobage (cire de carnauba), antioxydant (E321). Contient une source de phénylalanine., Valeur énergétique en Joules :  650kj, Valeur énergétique en Kcal : 155kcal, Glucides : 64,5g, Lipides : 0g, Protides :0,2g, A conserver dans un endroit frais et sec.]|"
48,28€ / Kg"|"
3,50 €"
3982|Chewing gum sans sucres, Menthe fraîche, Ice fresh|Les 5 étuis, 72,5g|[Origine : FRANCE, Envie de fraîcheur ? Laissez-vous tenter par Hollywood Icefresh et son parfum menthe fraîche., Une consommation excessive peut avoir des effets laxatifs., Edulcorants (sorbitol, maltitol, sirop de maltitol, mannitol, aspartame, acésulfame K), gomme base, agent de charge (carbonate de calcium), arômes, humectant (glycérol), épaississant (gomme arabique), émulsifiants (E472a, lécithine de tournesol), colorant (E171), agent d'enrobage (cire de carnauba), antioxydant (E321)., Valeur énergétique en Joules :  670kj, Valeur énergétique en Kcal : 160kcal, Glucides : 65,8g, Lipides : 0,1g, Protides :0,4g, A conserver dans un endroit frais et sec.]|"
42,62€ / Kg"|"
3,09 €"
3983|Chewing gum sans sucres, Menthe Fraîche/Menthe Forte|Les 3 boîtes, 66g|[Origine : FRANCE, Découvrez Hollywood 2 Fresh parfum menthe fraîche menthe forte pour une double sensation de fraîcheur !, Une consommation excessive peut avoir des effets laxatifs., Edulcorants (maltitol, sorbitol, sirop de maltitol, aspartame, acésulfame K), gomme base, arômes, humectant (E422), gélatine, émulsifiant (lécithine de tournesol), colorants (E171, E133), agent d'enrobage (E903), épaississant (E466). Contient une source de phénylalanine. Peut contenir des graines de sésame et des traces de fruits à coque., A conserver dans un endroit frais et sec.]|"
41,67€ / Kg"|"
2,75 €"
3984|Chewing gum sans sucres, Menthe fraîche/Réglisse|Les 3 boîtes, 66g|[Origine : FRANCE, Découvrez Hollywood 2 Fresh parfum menthe fraîche réglisse pour une double sensation de fraîcheur !, Une consommation excessive peut avoir des effets laxatifs., Edulcorants (maltitol, sorbitol, sirop de maltitol, aspartame, acésulfame k), gomme base, arômes, humectant (E422), gélatine, émulsifiant (lécithine de tournesol), colorants (E171, E150d), agent d'enrobage (E903), épaississant (E466). Peut contenir des graines de sésame et des traces de fruits à coque. Contient une source de phénylalanine. Sans sucres., Valeur énergétique en Joules :  710kj, Valeur énergétique en Kcal : 170kcal, Glucides : 67,6g, Lipides : 0,3g, Protides :1,5g, A conserver dans un endroit frais et sec.]|"
54,39€ / Kg"|"
3,59 €"
3985|Chewing gum sans sucres, Menthe Verte|Les 5 étuis, 72,5g|[Origine : FRANCE, Parce que votre sourire est important Hollywood a créé Blancheur parfum menthe verte., Une consommation excessive peut avoir des effets laxatifs., Edulcorants (sorbitol, mannitol, xylitol, sirop de maltitol, aspartame, acésulfame k), gomme de base, arômes, agent de charge : carbonate de calcium, épaississant (gomme arabique), émulsifiant (stéarate de sodium), colorant (E171), agent d'enrobage (cire de carnauba), antioxygène (E321). Peut contenir des traces de soja. Contient une source de phénylalanine., Valeur énergétique en Joules :  665kj, Valeur énergétique en Kcal : 160kcal, Glucides : 65,9g, Lipides : 0g, Protides :0,4g, A conserver dans un endroit frais et sec.]|"
49,52€ / Kg"|"
3,59 €"
3986|Chewing gum sans sucres, Menthe verte, Green fresh|Les 5 étuis, 72,5g|[Origine : FRANCE, Envie de fraîcheur ? Laissez-vous tenter par Hollywood Greenfresh et son parfum menthe verte., Une consommation excessive peut avoir des effets laxatifs., Edulcorants (sorbitol, maltitol, mannitol, xylitol, aspartame, acésulfame k, sucralose), gomme base, agent de charge (carbonate de calcium), humectant (glycérol), arômes, épaississant (gomme arabique), émulsifiant (lécithine de tournesol), colorants(E171, E100, E133, E141), agent d'enrobage (cire de carnauba), antioxydant (E321). Contient une source de phénylalanine., Valeur énergétique en Joules :  655kj, Valeur énergétique en Kcal : 155kcal, Glucides : 64,1g, Lipides : 0,1g, Protides :0,4g, A conserver dans un endroit frais et sec.]|"
48,00€ / Kg"|"
3,48 €"
3987|Bonbons caramels enrobés de chocolat noir|Le sachet de 280g|[Origine : FRANCE, Découvrez le subtil mélange du chocolat corsé avec la douceur du caramel. A déguster pour des instants de plaisir., Caramel 75 % : sirop de glucose-fructose de blé, sucre, lait écrémé concentré, graisse végétale (palme), sel, émulsifiants : mono et diglycérides d'acides gras, lécithine de soja, arôme. Chocolat noir d'enrobage 25 % (cacao : 43 % minimum) : sucre, pâte de cacao, beurre de cacao, matière grasse de lait, émulsifiant : lécithine de soja. Traces de fruits à coque., Valeur énergétique en Joules :  1891kj, Valeur énergétique en Kcal : 450kcal, Glucides : 70g, Lipides : 17g, Protides :3,1g, A conserver à l'abri de l'humidité et de la chaleur à une température idéale de 18°C à 20°C.]|"
8,93€ / Kg"|"
2,50 €"
3988|Caramel à tartiner au sel de guerande|Le flacon de 285g|[Origine : FRANCE, Pour des goûters, petits déjeuners. A napper sur un yaourt nature, un fromage blanc ou une faisselle ou bien sur une crêpe, une gaufre, du pain, de la brioche. A mélanger à de la crème anglaise ou à d'autres préparations. En Topping sur des glaces, des sorbets ou des Cupcakes. Lorsque le squeezer est presque terminé, ôtez le bouchon et passer le flacon 10 secondes au micro-ondes afin de le vider complètement., crème fraiche liquide, sucre, sirop de glucose de blé, sel de Guérande 0.4%, arome naturel de vanille. Traces éventuelles de fruits à coque., A conserver à moins de 25 C. / Store at a temperature under 25 C.]|"
15,58€ / Kg"|"
4,44 €"
3989|Chocolat au lait|Le paquet de 280g|[Origine : FRANCE, Une recette unique née d'un mariage surprenant entre un caramel tendre et un chocolat au lait très onctueux., Caramel : 77% (sirop de glucose, sucre, lait écrémé concentré sucré, huile de coprah hydrogénée, émulsifiant E471, sel arôme), chocolat au lait : 23% (sucre, beurre de cacao, lait entier en poudre, pâte de cacao, lactose et protéines de lait, beurreconcentré, arôme, émulsifiant : lécithine de soja). Trace d'arachide, fruits à coque, oeuf, gluten., A conserver dans un endroit frais et sec.]|"
11,14€ / Kg"|"
3,12 €"
3990|Mi-cho-ko, caramels tendres enrobés de chocolat noir|Le sachet de 280g|[Origine : FRANCE, Une recette unique, née d'un mariage surprenant entre un caramel tendre et un chocolat noir intense à 64% de cacao., Caramel : 75% (sirop de glucose, sucre, lait écrémé concentré sucré, huile de coprah hydrogénée, émulsifiant E471, sel), chocolat noir : 25% (pâte de cacao, sucre, beurre de cacao, cacao maigre en poudre, beurre concentré, arôme, émulsifiant (lécithine de soja). Peut contenir des traces de fruits à coque et de blé., Valeur énergétique en Joules :  1925, Valeur énergétique en Kcal : 460, Glucides : 62.2, Lipides : 21.7, Protides :3.7, A conserver dans un endroit frais et sec.]|"
11,68€ / Kg"|"
3,27 €"
3991|Bonbons au beurre et a la crème fraîche|Le sachet de 175g|[Origine : ALLEMAGNE, Depuis des générations, Werther's' original offre des moments exceptionnels, empreints de chaleur et de gourmandise, grâce à ses confiseries de caramel à la qualité largement reconnue. le sachet de 175g offre aux gourmands des bonbons savoureux  au bon goût de caramel, réalisés avec du vrai beurre et de la crème fraîche. les bonbons sont emballés dans des papillotes individuelles, ce sachet est donc idéal pour un partage en famille ou entres amis, Sucre, sirop de glucose, crème (7%), lactosérum concentré sucré, beurre (4,5%), sirop de sucre de canne, sel, graisse butyrique, émulsifiant (lécithine de soja), arôme : vanilline, Protéger de la chaleur et de l'humidité]|"
13,03€ / Kg"|"
2,28 €"
3992|Bonbons au coeur tendre au caramel|Le sachet de 160g|[Origine : FRANCE, Valeur énergétique en Joules :  1715kj, Valeur énergétique en Kcal : 406kcal, Glucides : 81,7g, Lipides : 8,5g, Protides :0,7g]|"
14,94€ / Kg"|"
2,39 €"
3993|Bonbons sans sucres à la crème,goût pomme caramelisée|Le paquet de 42g|[Origine : ALLEMAGNE, Bonbons sans sucres à la crème avec arôme pomme et édulcorants., Une consommation excessive peut avoir des effets laxatifs., IngrÍdients: Isomalt, beurre (7,9%), crÈme (7%), ar«me, acidifiant: acide lactique  Ímulsifiant: lÍcithine  de soja  correcteur d'aciditÍ: lactate de sodium  extrait de plantes (curcuma, paprika), Ídulcorant: acÍsulfame-K. Une consommation excessivepeut avoir des effets laxatifs., Valeur énergétique en Joules :  1214kj, Valeur énergétique en Kcal : 292kcal, Glucides : 87,5g, Lipides : 8,8g, Protides :0,2g, Protéger de la chaleur et de l'humidité.]|"
52,86€ / Kg"|"
2,22 €"
3994|Bonbons sans sucres à la crème avec édulcorants|Le paquet de 42g|[Origine : FRANCE, Peut avoir des effets laxatifs en cas de consommation excessive., Edulcorants (isomalt et acésulfame-k), beurre (7,9%), crème (7%), sel, arôme, émulsifiants (lécithine de soja)., Valeur énergétique en Joules :  1201kj, Valeur énergétique en Kcal : 289kcal, Glucides : 87g, Lipides : 8,8g, Protides :0,2g, Protéger de la chaleur et de l'humidité.]|"
55,48€ / Kg"|"
2,33 €"
3995|Werther's original sans sucre cappuccino|La boîte de 42g|[Origine : ALLEMAGNE, Bonbons sans sucres à la crème et au café avec édulcorants., Une consommation excessive peut avoir des effets laxatifs., IngrÍdients: Isomalt, beurre (5,4%), crÈme (4,7%), ar«me, sel, colorant: caramel ammoniacal  extrait de cafÍ  Ímulsifiant: lÍcithine de soja  Ídulcorant: acÍsulfame-K. Une consommation excessive peut avoir des effets laxatifs., A protéger de la chaleur et de l'humidité.]|"
52,86€ / Kg"|"
2,22 €"
3996|Mini bonbons menthe|Le paquet de 110g|[Origine : FRANCE, Bonbons sans sucres avec édulcorants et aux arômes naturels de menthe.    Même en prenant soin de sa ligne, il faut savoir se faire plaisir. C'est pourquoi Monoprix a développé pour vous des bonbons à teneur réduite en calories., Edulcorants : sirop de maltitol, sucralose - arômes naturels de menthe - colorant : indigotine. Traces de lait et de fruits à coque., Valeur énergétique en Joules :  972 kJ, Valeur énergétique en Kcal : 233 kcal, Glucides : 97.1g, Lipides : 0g, Protides :0g, A conserver à l'abri de la chaleur et de l'humidité.]|"
16,55€ / Kg"|"
1,82 €"
3997|Mini Bonbons Réglisse Sans sucre|Le paquet de 110g|[Origine : FRANCE, Edulcorant : sirop de maltitol, sucralose, arôme naturel, colorant : charbon végétal médicinal, chlorure d'ammonium, Valeur énergétique en Joules :  958Kj, Valeur énergétique en Kcal : 230Kcal, Glucides : 95,6g, Lipides : 0g, Protides :0g]|"
17,45€ / Kg"|"
1,92 €"
3998|Menthe forte, Micro-pastilles parfum menthe sans sucres avec édulcorants|Le paquet 5,7g|[Origine : FRANCE, Micro-pastilles parfum menthe sans sucres., Une consommation excessive peut avoir des effets laxatifs. contient une source de phénylalanine, Edulcorant (sorbitol, aspartame, acésulfame k), arôme, antiagglomérants (e551, e470b). Contient une source de phénylalanine., Valeur énergétique en Joules :  950kj, Valeur énergétique en Kcal : 228kcal, Glucides : 95g, Lipides : 0g, Protides :0g]|"
226,67€ / Kg"|"
1,36 €"
3999|Bonbons sans sucres avec édulcorants, parfum menthe forte|Le lot de 2 boîtes de 17g, soit 34g|[Origine : TURQUIE, Bonbons sans sucres avec édulcorants., Ne convient pas aux enfants de moins de 4 ans. Une consommation excessive peut avoir des effets laxatifs., Edulcorants (isomalt, sucralose, acésulfame k), arômes, colorant (E133)., Valeur énergétique en Joules :  970kj, Valeur énergétique en Kcal : 235kcal, Glucides : 97,1g, Lipides : 0g, Protides :0g, A conserver dans un endroit frais et sec.]|"
62,06€ / Kg"|"
2,11 €"
4000|Bonbons aromatisés à la menthe|Le sachet de 360g|[Quel est le secret du bonbon glaçon Menthe Claire ? Une essence de menthe savoureuse qui vous procurera une véritable sensation de sensation de fraîcheur., Sirop de glucose, sucre, arôme naturel de menthe. Menthe naturelle.  Sans colorant.]|"
5,33€ / Kg"|"
1,92 €"
4001|Gom's à la menthe et eucalyptus|Le sachet de 300g|[Origine : FRANCE, L'association de cette texture irrésistible et des saveurs subtiles de plantes et de fruits procure un goût et une douceur unique.La Pie qui Chante a tiré profit de plus de 30 ans de savoir-faire pour créer Gom's, un bonbon composé de gomme d'acacia,un ingrédient d'origine naturelle., Sirop de glucose, sucre, gélifiant (Gomme d'acacia (10%)), Gélatine, colorants (E161b, E133), arômes., Valeur énergétique en Joules :  1385, Valeur énergétique en Kcal : 325, Glucides : 72,2g, Lipides : 0g, Protides :9,3g, A conserver dans un endroit frais et sec.]|"
6,90€ / Kg"|"
2,07 €"
4002|Luttimint sans sucre|Le paquet de 70g|[Origine : FRANCE, Découvrez LuttiMint sans sucres, un délicieux bonbon fraîcheur unique avec seulement 10 calories par bonbon. Même goût, même plaisir mais sans sucres !, Edulcorants : sirop de maltitol, maltitol, arômes naturels, édulcorants : acésulfame K, sucralose, colorants : E120, E132. Une consommation excessive peut avoir des effets laxatifs.]|"
23,57€ / Kg"|"
1,65 €"
4003|Bonbons suisses aux plantes sans sucres avec édulcorants|Le paquet de 50g|[Origine : SUISSE, Ricola Menthe des Montagnes contient le fameux et délicieux mélange de 13 plantes des montagnes suisses., Une consommation excessive peut avoir des effets laxatifs., Isomalt, extraits (0,4%) de menthe et du mélange de 13 plantes Ricola, sorbitol, édulcorants (aspartame, acésulfame-k), menthol, arôme naturel de menthe douce, colorant (E141). Contient une source de phénylalanine., Valeur énergétique en Joules :  980kj, Valeur énergétique en Kcal : 235kcal, Glucides : 98g, Lipides : 0g, Protides :0g]|"
39,80€ / Kg"|"
1,99 €"
